DISPUTED,8.99,7.35,2.56,3.48,2.03,3.15,2.36,1.18,1.31,0.66,1.25,0.66,0.66,0.85,0.26,0.52,1.9,0.46,0.2,0.72,0.59,0.98,0.59,0.79,0.72,0.2,0.26,0.66,0.13,0.66,0.33,1.38,0.59,0.52,0.33,0.33,0.26,0.07,0.26,0.46,0.33,0,0.39,0.66,0.33,0.33,0.13,0.26,0.26,0.26,0,0.2,0.39,0.13,0.13,0,0.2,0.13,0,0,0.13,0.07,0,0.46,0.26,0,0.13,0.13,0.07,0.46,0.26,0.07,0,0.26,0.33,0.13,0.39,0.26,0.07,0,0.2,0.2,0,0.13,0,0.33,0,0.13,0.52,0,0.13,0.13,0.07,0.13,0.26,0.2,0,0.52,0,0.26,0,0.13,0.46,0.2,0,0.13,0.46,0.33,0.66,0,0.33,0.13,0.33,0.07,0.13,0,0.07,0.2,0,0,0.13,0.33,0.13,0.07,0.07,0,0.26,0.07,0.2,0.07,0,0.13,0.13,0.07,0.07,0,0.2,0.13,0.66,0,0.07,0.13,0,0,0.07,0,0.2,0.07,0,0,0.2,0.39,0,0.33,0,0,0.2,0,0.13,0.13,0,0,0,0.07,0,0.13,0,0,0,0.07,0,0.07,0,0.46,0,0.07,0.07,0,0.13,0,0,0.66,0,0.13,0.07,0.07,0,0,0.2,0.13,0.2,0.07,0,0,0,0,0,0,0.2,0.07,0.07,0,0.07,0.13,0.07,0.2,0,0.07,0,0,0.66,0.07,0.13,0,0.2,0,0,0,0,0.2,0,0.39,0,0,0,0.07,0,0.07,0,0,0,0,0,0.07,0.07,0,0,0,0.07,0.07,0,0,0,0,0.07,0,0.07,0,0,0,0.13,0,0.26,0,0.07,0,0,0.07,0,0.07,0.07,0.07,0.07,0.2,0,0.13,0,0.07,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.07,0,0.13,0.13,0,0,0,0.2,0.07,0.13,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0.33,0.07,0,0.2,0,0,0,0,0,0,0,0,0.13,0,0,0.13,0.07,0,0.07,0,0.07,0,0.13,0.07,0,0.13,
DISPUTED,14.17,9.91,4.86,3.54,2.62,2.43,2.82,2.03,1.71,2.23,1.97,1.64,1.57,0.85,0.39,0.72,1.57,1.25,1.44,0.98,1.51,0.2,0.72,1.71,1.25,0.39,0.98,0.33,0.92,0.26,0.26,0.85,0.46,0.52,0.2,0.2,1.25,0.13,0.26,0.59,0.39,0.39,0.66,0.39,0.33,0.66,0.26,0.33,0.46,0.59,0.26,0.26,0.52,0.26,0.52,0.2,0.46,0.59,0,0.26,0.26,0.07,0,0.85,0.26,0,0.26,0.33,0.46,0.39,0.07,0.13,0.13,0.13,0.2,0.13,0.33,0.07,0.07,0.33,0.07,0.33,0.2,0.07,0,0.13,0.26,0.13,0.26,0.07,0.13,0.26,0.33,0.33,0.13,0.2,0.07,0.26,0.07,0.13,0.2,0.26,0,0,0.2,0.2,0.13,0.13,0.46,0.13,0,0,0.26,0.13,0.07,0,0,0.13,0.2,0.13,0.07,0,0,0.07,0,0,0.13,0,0.07,0.13,0.39,0.07,0.07,0.07,0.26,0.07,0.07,0.26,0.07,0.2,0,0.2,0,0.33,0.13,0,0.2,0.07,0,0.13,0.52,0.07,0,0.07,0,0,0,0.26,0.07,0.07,0.07,0,0.13,0,0.2,0.13,0.07,0.07,0,0.13,0.13,0.2,0.07,0,0,0.07,0.13,0.2,0,0.07,0,0.13,0.13,0.07,0,0.13,0.13,0.07,0.13,0.13,0.13,0,0.13,0.39,0.33,0,0,0.13,0,0.07,0.13,0,0,0,0,0.07,0,0.07,0.2,0.26,0,0.07,0,0,0,0.13,0,0.07,0,0.13,0.07,0.39,0.07,0,0,0.07,0,0.26,0,0,0.07,0,0,0,0.07,0.07,0,0,0.07,0,0,0,0,0.07,0,0.2,0.07,0.07,0.07,0,0,0.07,0.07,0.07,0,0,0,0.07,0,0,0.07,0,0.13,0,0,0.07,0,0,0.07,0,0,0,0,0,0,0,0.07,0.07,0,0,0.07,0,0,0.07,0,0.07,0,0.07,0.2,0.33,0,0.13,0.2,0,0.07,0.07,0.07,0,0,0.13,0.07,0.2,0,0,0,0.07,0.07,0,0,0,0.07,0.07,0.07,0.07,0,0,0.07,0.07,0.13,0,0,0.07,0,0,0,0.26,0,0,0.07,0,0,0,0,
DISPUTED,13.98,7.68,4,3.08,3.81,3.35,3.41,2.17,1.57,1.12,1.77,1.44,1.38,0.92,0.79,1.18,2.43,0.85,0.72,0.92,0.85,0.85,0.66,0.46,1.18,0.59,0.66,1.12,0.59,0.66,0.92,0.39,0.92,0.46,0.46,0.59,0.66,0.2,0.72,0.85,0.33,0.39,0.33,0.33,0.33,0.33,0.33,0.26,0.33,0.26,0.66,0.13,0.39,0.2,0.33,0.26,0.07,0.46,0,0.33,0.07,0,0.13,0.52,0.2,0,0.07,0.46,0.2,0.33,0.52,0.26,0,0.13,0.33,0.13,0.13,0.07,0.13,0.2,0.13,0.26,0.2,0.26,0,0.39,0.2,0,0.13,0.07,0,0.13,0,0,0.07,0.26,0.07,1.25,0.07,0.26,0.26,0.2,0,0.2,0,0,0.07,0,0.13,0.07,0.07,0,0.13,0.07,0.33,0.39,0,0.26,0.13,0.07,0,0.13,0.13,0.2,0.13,0,0.2,0.39,0.13,0.13,0.07,0.07,0,0.2,0.07,0,0.2,0.2,0.07,0,0.07,0.07,0.26,0.26,0,0.07,0.26,0.13,0.07,0.07,0,0.07,0.33,0.07,0.07,0.07,0.2,0,0.07,0,0.07,0,0.07,0.26,0,0.07,0.07,0,0,0.2,0.07,0.07,0.07,0.07,0,0.2,0,0.07,0.13,0,0,0.13,0.13,0.2,0,0,0,0.07,0.13,0.13,0,0.07,0.07,0.07,0,0,0.07,0.2,0.07,0.13,0.07,0.07,0.13,0.07,0.07,0,0,0.07,0.13,0,0.13,0,0,0.07,0.07,0,0.52,0.07,0.13,0,0.13,0.2,0.26,0,0.07,0.13,0,0,0,0.2,0,0.07,0,0.26,0.07,0,0,0,0,0,0,0,0,0.07,0.07,0.13,0,0.13,0,0,0,0.2,0.13,0.07,0,0,0,0,0,0,0,0.07,0.13,0,0.13,0.33,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.07,0.07,0.13,0,0.07,0,0.07,0.07,0,0,0.07,0,0.07,0.07,0.2,0,0,0.07,0,0.13,0,0,0,0,0,0.07,0.13,0,0.07,0.07,0,0,0.07,0.13,0,0.13,0,0,0,0.07,0,0,0.2,0,0,0.07,0,0.07,0,0.07,0,0,
DISPUTED,12.6,9.51,5.25,4.53,3.28,4.92,4,2.3,2.03,2.43,2.1,1.84,1.05,1.12,0.33,0.46,1.12,1.05,0.79,1.12,0.85,0.85,1.38,0.98,1.25,0.85,0.52,0.98,1.25,1.12,0.26,0.39,0.72,0.79,0.2,0.39,0.66,0.13,0.2,0.85,0.33,0.33,0.46,0.33,0.39,0.39,0.59,0.33,0.59,0,0.33,0,0.39,0.72,0.33,0.33,0.59,0.46,0,0.39,0.59,0,0.13,0.72,0.07,0.33,0,0.26,0.39,0.2,0.2,0.13,0.26,0.39,0.13,0,0.26,0.13,0,0.39,0.59,0.33,0,0,0.13,0.13,0.26,0,0.39,0,0.13,0.2,0.39,0.46,0.2,0.07,0.13,0.2,0,0.13,0.46,0.26,0.07,0.13,0.13,0.39,0.33,0.07,0,0.26,0.13,0,0,0.2,0.13,0.66,0.07,0.07,0.13,0.46,0,0.07,0.07,0.07,0,0.07,0.07,0.13,0.13,0.13,0.07,0.46,0,0.07,0.07,0.2,0,0.13,0.13,0.07,0.2,0.13,0.26,0.07,0.2,0.07,0,0.07,0.13,0.2,0.46,0.13,0.13,0.2,0.07,0.2,0.2,0.13,0.2,0.2,0,0,0.07,0.07,0.13,0.07,0.13,0.13,0,0.07,0.07,0,0,0.07,0.13,0.13,0,0.07,0,0.2,0,0,0.07,0.07,0,0.13,0,0,0.13,0,0.2,0.13,0.2,0.07,0.26,0,0,0.33,0.07,0.07,0.07,0,0.07,0.13,0.07,0.26,0.2,0.07,0.07,0.13,0,0.2,0,0,0,0,0.13,0.13,0.26,0,0.2,0.26,0.07,0,0,0,0,0.13,0.07,0,0.07,0,0,0.26,0.07,0.07,0.33,0,0,0,0,0,0.13,0,0,0.13,0.13,0,0,0.07,0.07,0.2,0.07,0.13,0,0,0,0.13,0,0,0,0.13,0.13,0.13,0.26,0.07,0.07,0.07,0,0,0,0.2,0.07,0.07,0,0,0.07,0,0.07,0.13,0,0,0,0,0,0,0,0,0,0.07,0.2,0.2,0.07,0,0.2,0,0.13,0,0.2,0,0,0,0,0,0.07,0.07,0,0.26,0,0,0,0.07,0.07,0,0.07,0.2,0,0.2,0.2,0.07,0,0,0,0,0.07,0.2,0.13,0,0.07,0,0,0.13,0.07,
DISPUTED,19.03,11.55,5.77,4.46,4.46,3.81,3.94,3.28,2.62,2.36,2.36,3.35,1.97,1.12,0.72,1.38,1.25,1.71,1.05,1.71,1.05,1.05,1.05,0.79,1.31,1.18,0.39,0.33,0.59,1.18,0.72,0.39,0.66,0.85,1.12,0.72,2.76,0.46,0.33,0.26,0.79,0.52,0.52,0.33,0.59,0.59,0.39,0.33,0.92,0.39,0.39,0.52,0.59,0.79,0.2,0.66,0.39,0.52,0,0.72,0,0.07,0.13,0.39,0.39,0.33,0.59,0.52,0.2,0.39,0.33,0.2,0.13,0.39,0.72,0.33,0.13,0.2,0.46,0.39,0.46,0.79,0.07,0.26,0.07,0.26,0.13,0.13,0.13,0.26,0.2,0.26,0.33,0.2,0.33,0.26,0.85,0.13,0.2,0.33,0.33,0.46,0.07,0.26,0,0.33,0.07,0.26,0.2,0.26,0.13,0,0.07,0.39,0.26,1.51,0,0.2,0.2,0.39,0.07,0,0.26,0,0.07,0.07,0.2,0.39,0.13,0.39,0.13,0,0,0.2,0.07,0.2,0.13,0.26,0.07,0.26,0.07,0.26,0.52,0.07,0,0.07,0.33,0.13,0.2,0.07,0.33,0.26,0.26,0.13,0.26,0.26,0.07,0,0,0.07,0,0,0.2,0.07,0.13,0.13,0.07,0,0.07,0.07,0.07,0.13,0,0.26,0.13,0,0,0.2,0.13,0.2,0,0.13,0.2,0,0,0.07,0,0.13,0.2,0.13,0.07,0.07,0.07,0.13,0.13,0,0.07,0.07,0.13,0,0.13,0.2,0.07,0.07,0.2,0,0.13,0.2,0.2,0.07,0,0.2,0,0,0.07,0,0,0.07,0.07,0,0.07,0.07,0.07,0.07,0.07,0.13,0,0,0,0.13,0.13,0.2,0.13,0.26,0.07,0,0.13,0,0.2,0,0,0,0.13,0.07,0.13,0,0.07,0.13,0.07,0,0.13,0.66,0.13,0.2,0,0,0,0.13,0.13,0,0.07,0.26,0.13,0,0.39,0,0,0.07,0.07,0,0,0.07,0.26,0.07,0,0.07,0.2,0.07,0,0.13,0,0,0,0,0,0.13,0,0.13,0.13,0,0.33,0.2,0.07,0.07,0.33,0.07,0,0,0.33,0,0.07,0.07,0,0.07,0.07,0.13,0.07,0.07,0.2,0.13,0,0.07,0,0.26,0.2,0,0.13,0.13,0.07,0.13,0.13,0.07,0,0.2,0.07,0.13,0.07,0,0.13,0,0.07,0,0,
HAMILTON,12.34,11.81,5.45,4.59,4.33,4.53,2.89,1.57,1.38,0.59,1.64,1.31,1.38,1.57,3.28,0.98,1.12,1.18,0.79,1.31,0.72,1.44,1.25,0.59,0.33,0.98,0.66,0.85,0.33,0.59,0.2,0.33,0.85,0.52,0.39,0.66,0.07,0.2,0.52,0.59,0.72,0.39,0.39,0.39,0.26,0.33,0.33,0.46,0.33,0.79,0,0.52,0.46,0.13,0.33,0.39,0.26,0.33,0.39,0.07,0.07,0.46,0.2,0.2,0.2,0.26,0,0.07,0.13,0.07,0.46,0.2,2.3,0.26,0.33,0.13,0.59,0,0.07,0,0.07,0.13,0.2,0.07,0.13,0.2,0.26,0,0.46,0.2,0.26,0.13,0.2,0.2,0.52,0,0,0.13,1.05,0.13,0.07,0.07,0.26,0,0,0.13,0,0,0.07,0.2,0,0.2,0,0.26,0.13,0,0,0,0.26,0,0.07,0.2,0.2,0.2,0.13,0,0.2,0.07,0.07,0.2,0,0.2,0.26,0,0.07,0.26,0,0,0.26,0,0,0.07,0,0,0,0,0,0.07,0.2,0.13,0,0.07,0.07,0.2,0,0.39,0.07,0.13,0,0.13,0.13,0,0,0.26,0,0,0,0.26,0.07,0.26,0.33,0,0,0.07,0.13,0,0,0.13,0.2,0.52,0,0.13,0,0.13,0.2,0.13,0.07,0.07,0,0,0.26,0.2,0.13,0,0.85,0,0.13,0.07,0,0.13,0.07,0,0.13,0.13,0.07,0.26,0,0.07,0.13,0,0.07,0.07,0.07,0,0.13,0.2,0,0.07,0,0,0.07,0.07,0,0.07,0,0.07,0,0,0.2,0.07,0,0,0,0.2,0.07,0,0,0,0.2,0.2,0.13,0.13,0,0.07,0,0.13,0,0,0,0.07,0.07,0,0.07,0.07,0.26,0.07,0,0.13,0,0,0,0.07,0.07,0.72,0,0,0.07,0,0.07,0,0,0,0.26,0,0.2,0,0.07,0.13,0,0.07,0,0.13,0.13,0.07,0.07,0,0.13,0.07,0,0,0.07,0.2,0.13,0,0.07,0,0.07,0,0,0.07,0,0.13,0,0,0,0,0.07,0.07,0,0,0,0,0.07,0.13,0,0.07,0.07,0.07,0,0,0,0,0,0.07,0,0,0,0,0.07,0.13,0.07,0.07,0.13,
HAMILTON,11.55,9.25,5.38,4.07,3.54,3.08,2.62,1.77,1.71,1.44,1.51,0.98,1.25,1.12,1.44,0.85,0.72,0.52,0.46,0.39,0.92,1.18,1.25,0.98,0.79,0.72,0.52,0.66,0.52,0.2,0.52,0.79,0.39,0.52,0.52,0.92,0.26,0.07,0.85,0.33,0.85,0.46,0.26,0.39,0.46,0.33,0.13,0.2,0.13,0.33,0,0.59,0.52,1.05,0.07,0.2,0.39,0.26,0.46,0.07,0.13,0.26,0.26,0.26,0.13,0.26,0,0.2,0.2,0.07,0.13,0.13,0.33,0.46,0,0,0.39,0,0.2,0.2,0,0.13,0.07,0.07,0.07,0.2,0.33,0,0.26,0.13,0.13,0.13,0.07,0.13,0.26,0,0,0.13,0.2,0,0,0.07,0.07,0,0.07,0.2,0.2,0,0.13,0.26,0.2,0,0,0.07,0.26,0,0,0,0,0.07,0,0.33,0.13,0.2,0.07,0,0.39,0.07,0.07,0.07,0.07,0.07,0.07,0.2,0.07,0.2,0.13,0.26,0.26,0,0,0.07,0,0,0,0,0.07,0.13,0.13,0,0,0.26,0,0.13,0,0.2,0.07,0.13,0.2,0.13,0.07,0,0.07,0.07,0.07,0.2,0,0.07,0.07,0.07,0.39,0.07,0,0.07,0.07,0.13,0,0.2,0,0.13,0,0.07,0.07,0.13,0,0.13,0,0,0,0,0.2,0.07,0,0.07,0.07,0,0,0,0.13,0.13,0.13,0.07,0,0.07,0,0.13,0.07,0.07,0.07,0,0,0,0,0.13,0,0,0,0.07,0,0,0.07,0.13,0,0,0,0.13,0,0,0.26,0.07,0.13,0,0.07,0.07,0.07,0.07,0,0,0.07,0.13,0,0,0.07,0.13,0,0,0,0,0.07,0,0,0.07,0,0.07,0.2,0.13,0.2,0,0.07,0,0,0,0.2,0.52,0,0,0,0,0,0,0,0.2,0.13,0,0.07,0,0.07,0,0.07,0,0,0.07,0.07,0,0,0.07,0,0,0.07,0.13,0,0,0,0.07,0.13,0,0,0,0,0.07,0,0.07,0,0,0.07,0,0,0,0.2,0,0,0.07,0.07,0.07,0,0,0,0,0,0.2,0,0,0,0.13,0,0,0,0.52,0.07,0.13,0.07,0.07,0.2,
HAMILTON,4.86,3.81,2.82,1.12,0.92,1.71,1.64,1.18,0.39,0.59,0.72,0.33,0.52,0.33,0.92,0.26,0.59,0.07,0.2,0.33,0.07,0.66,0.33,0.26,0.2,0.2,0.2,0.59,0.46,0.52,0.13,0.26,0.2,0.13,0.13,0.07,0.2,0.33,0.13,0.39,0.07,0.39,0.66,0.07,0.2,0.52,0.26,0,0.26,0.72,0,0.59,0,0.2,0.2,0.07,0.2,0.13,0.13,0,0,0.07,0,0.2,0.2,0.26,0,0.07,0.26,0,0,0.13,0,0.46,0,0,0.26,0.07,0,0.07,0,0,0.2,0.07,0,0.07,0.07,0,0.26,0,0.07,0.07,0.33,0,0.13,0,0,0.26,0.07,0,0,0.07,0.2,0,0,0,0,0.13,0.07,0.07,0,0,0,0.07,0.07,0,0.07,0,0.26,0.07,0.07,0.2,0.07,0.2,0.13,0.07,0.07,0,0,0.13,0.07,0.2,0,0,0.13,0.07,0,0,0.07,0.07,0.2,0.07,0,0,0,0,0.13,0,0.13,0,0.13,0,0,0.07,0.07,0.13,0,0,0,0,0,0,0.07,0.13,0.07,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.07,0.07,0,0,0,0,0.07,0.07,0.07,0,0.2,0.07,0,0.66,0,0,0,0.07,0,0,0.07,0.07,0.07,0,0,0.07,0.07,0,0,0,0,0.13,0,0.07,0,0,0,0,0.07,0,0,0,0.07,0,0,0,0,0,0.07,0,0,0.07,0,0.07,0,0,0,0,0,0,0.46,0,0.07,0,0.07,0,0.07,0.07,0.07,0.07,0,0.07,0,0.13,0,0,0,0,0,0,0,0.07,0.13,0,0,0,0.07,0,0,0.07,0,0.07,0,0,0,0.13,0.07,0,0,0,0.13,0,0.2,0.07,0,0,0.07,0,0,0,0.13,0,0,0.07,0.07,0,0,0,0,0.07,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.07,0,0,
HAMILTON,16.67,12.86,7.68,4.86,4.79,4.53,2.89,2.49,1.97,3.15,3.61,2.1,0.98,1.57,0.85,2.03,1.25,1.18,2.49,1.05,0.46,1.25,1.44,1.44,0.66,1.18,0.98,0.72,0.85,0.46,0.92,0.39,1.38,0.52,0.52,0.39,0.33,0.59,0.92,0.39,1.57,0.46,0.66,0.26,0.2,0.07,0.39,0.66,0.92,1.57,0.26,1.18,0.39,0.59,0.39,0.13,0.13,0.2,0.66,0.33,0.07,0.79,0.39,0.52,0.39,0.59,0.2,0.26,0.2,0.33,0,0.26,1.31,0.26,0.52,0.52,0.13,0.46,0.13,0.33,0.2,0.13,0.07,0.46,0.26,0.39,0.13,0,0.33,0.2,0.13,0.59,0.13,0.2,0.39,0.33,0.07,0.2,1.12,0.2,0.33,0.07,0.13,0,0,0.46,0.33,0.13,0.07,0.07,0,0.13,0,0.13,0.2,0,0,0,0.26,0.07,0.07,0.07,0.2,0.13,0,0.13,0,0,0.2,0.2,0.2,0,0.07,0.13,0.07,0.26,0.07,0.13,0.2,0,0.13,0.13,0,0.2,0.07,0.13,0.07,0.2,0.13,0.33,0,0.26,0.13,0.2,0.07,0.2,0.26,0.2,0,0.33,0.13,0.07,0.26,0.13,0.07,0.26,0.13,0.13,0.13,0.33,0.13,0.13,0,0.07,0.07,0,0.07,0.07,0.07,0.13,0.2,0.13,0.13,0,0.07,0.07,0.07,0.07,0.07,0.33,0.2,0.07,0.46,0.13,0,0,0.13,0.13,0,0.26,0.07,0.07,0.07,0.07,0,0.07,0.07,0,0.2,0.26,0.07,0.2,0.07,0,0.33,0.13,0,0.13,0,0.2,0.13,0,0.13,0.07,0,0.26,0,0,0.26,0,0.26,0.07,0.13,0,0.07,0.13,0.07,0.07,0,0.39,0.2,0.13,0,0.2,0.07,0,0.07,0,0.13,0.07,0,0.26,0,0.07,0,0.13,0,0,0.07,0,0.13,0.07,0.07,0.07,0,0.07,0.07,0.13,0,0,0,0.07,0,0.13,0,0,0.2,0,0,0,0,0,0.07,0,0.13,0.07,0.07,0,0.07,0,0.07,0.07,0.07,0.07,0,0.07,0.13,0,0.13,0,0.07,0.26,0.13,0,0.07,0,0.13,0.07,0.07,0.13,0,0.07,0.07,0.13,0.07,0.07,0.07,0,0.07,0,0.2,0,0,0,0,0,0,0,0.13,0.07,0.13,0.07,0,
HAMILTON,12.66,9.38,5.84,2.76,2.56,2.43,3.61,1.05,2.43,0.92,1.44,0.85,1.25,1.18,2.36,0.79,0.33,0.59,1.12,1.31,0.79,0.85,0.72,0.2,0.26,0.85,0.98,0.72,0.79,0.33,0.46,0.59,0.59,0.39,1.12,0.13,0.33,0.2,0.46,0.39,0.72,0.92,0.26,0.39,0.72,0.13,0.39,0.66,0.07,0.26,0.33,0.26,0.13,0.59,0.33,0.26,0.2,0.33,0.39,0.07,0,0.59,0.39,0.07,0.26,0.59,0,0.39,0.07,0.2,0.13,0.13,0.13,0.2,0.2,0.46,0.07,0.39,0.33,0,0.07,0.2,0.07,0.2,0.13,0.07,0.2,0,0.07,0.85,0,0.07,0.07,0.13,0,0.33,0.13,0,0.13,0.2,0.13,0,0,0,0,0.2,0.2,0.2,0.13,0,0.2,0.2,0.13,0.13,0,0,0,0.07,0.26,0.2,0.07,0.07,0.33,0.07,0.07,0,0.13,0.07,0,0.13,0.13,0,0.07,0,0.07,0.07,0,0,0,0.07,0.07,0.13,0,0.07,0.13,0,0.07,0.07,0.07,0.2,0.07,0.07,0.07,0.07,0.13,0,0,0.07,0,0.13,0.07,0.13,0.13,0,0.13,0.2,0,0.07,0.26,0,0.07,0.07,0,0.13,0.07,0.07,0,0.2,0.26,0,0,0,0,0.13,0.13,0,0.13,0.07,0,0.33,0.07,0.07,0,0,0,0,0.26,0,0.07,0.07,0.13,0.07,0.07,0.07,0,0.07,0,0,0,0,0.07,0,0.13,0,0.13,0,0.2,0.07,0.13,0.07,0.07,0,0.07,0.13,0,0.07,0.07,0,0,0,0.07,0,0,0.07,0.07,0.26,0,0,0.07,0.33,0.07,0.26,0.13,0,0.2,0.13,0,0.07,0,0.07,0.07,0,0.07,0.07,0,0.07,0.07,0,0.07,0.07,0,0.07,0.26,0,0,0,0,0.07,0.26,0.07,0,0.07,0.13,0.07,0,0,0.13,0,0.13,0,0,0,0.13,0.07,0.13,0.07,0.2,0.2,0.07,0,0,0,0.07,0.07,0,0,0,0,0,0,0.07,0.13,0,0.07,0,0.07,0,0,0,0,0,0,0,0.13,0,0.07,0.13,0.07,0,0,0.13,0,0,0.13,0.13,0,0,0,0.07,0.07,0,0.13,0.07,
HAMILTON,10.63,7.22,3.81,3.41,1.9,1.97,1.57,1.38,1.05,0.72,1.57,0.59,0.2,0.72,0.79,0.26,0.79,0.72,0.85,0.26,0.66,0.66,0.33,0.33,0.13,0.59,0.46,0.26,0.59,0.26,0.2,0.66,0.79,0.2,0.39,0.46,0.59,0.46,0.26,0.59,0.46,0.13,0.33,0.52,0.13,0.13,0,0.59,0.13,0.07,0,0.26,0,0.07,0.13,0,0.26,0.2,0.39,0.13,0.46,0.26,0.13,0.07,0.2,0.52,0.39,0.13,0.07,0.2,0.2,0.13,0.13,0.2,0,0.26,0.26,0.33,0.2,0.13,0.07,0.07,0.07,0.26,0.2,0.13,0.26,0,0.13,0.07,0,0.07,0.2,0.07,0.07,0,0.07,0.07,0.07,0.26,0.07,0,0.07,0,0.07,0.07,0,0.13,0,0.07,0,0.07,0,0,0.07,0,0,0,0.07,0.52,0.13,0.13,0,0.26,0.07,0,0.07,0.13,0.13,0.07,0.26,0,0,0,0.07,0,0.07,0.13,0.2,0.07,0,0.07,0,0.07,0,0.07,0.07,0.33,0.07,0.13,0.13,0.26,0.39,0,0.07,0,0.07,0.33,0.13,0.13,0,0,0,0.07,0.13,0,0,0.07,0.07,0.07,0,0.07,0,0.13,0,0,0,0,0.13,0.07,0.07,0,0.07,0,0,0,0,0.07,0,0.2,0.07,0,0.07,0,0,0.07,0,0.07,0.07,0,0.13,0.07,0,0.07,0.13,0.13,0.07,0,0.07,0.07,0.26,0.13,0.07,0,0,0.07,0,0,0,0.13,0,0,0,0.07,0,0.07,0,0,0,0.07,0,0.13,0,0.13,0.07,0.13,0,0,0,0.07,0.07,0.07,0,0.07,0,0.07,0.07,0,0.26,0,0.07,0,0.07,0.07,0,0,0,0,0.13,0,0,0,0.2,0.07,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0.07,0,0,0,0,0.13,0,0,0,0,0,0,0.07,0,0.13,0.2,0,0.07,0.13,0,0.13,0,0,0.07,0,0.07,0.07,0.07,0,0.07,0,0.07,0.13,0.2,0,0,0.07,0,0,0.07,0,0,0,0,0,0,
HAMILTON,8.66,6.96,4.72,2.62,1.77,1.64,2.23,1.84,1.31,0.85,1.18,0.92,0.66,0.92,0.13,0.66,1.64,0.79,0.39,0.92,0.92,0.39,0.72,0.79,0.59,0.72,0.39,0.13,0.59,0.72,0.2,0.39,0.59,0.13,0.66,0.2,0.39,0.13,0.39,0.46,0.52,0.26,0.72,0.13,0.39,0.26,0.2,0.59,0.2,0.52,0.52,0.13,0.2,0.2,0.52,0.07,0.2,0.13,0.39,0.92,0,0.46,0.07,0.2,0.13,0.07,0,0.13,0.46,0.07,0.13,0.2,0.2,0.13,0,0.07,0.2,0,0.07,0.13,0,0,0.46,0.2,0,0.07,0,0,0,0.07,0.07,0.52,0.07,0,0.07,0,0.07,0.13,0.13,0.07,0.07,0,0,0,0,0,0,0,0,0.2,0.2,0.13,0,0.26,0.26,0,0,0.07,0.07,0,0,0.2,0.13,0.2,0.13,0.07,0,0.07,0,0.13,0,0.07,0.13,0,0.07,0.07,0.07,0.07,0.13,0.33,0.13,0,0.13,0,0,0,0,0.07,0.07,0,0.33,0.07,0,0.07,0.07,0,0.07,0.07,0,0.2,0.07,0,0,0,0,0.07,0.39,0.07,0,0.2,0.13,0.07,0,0,0.13,0.13,0,0,0.07,0.07,0,0,0.07,0,0.13,0.07,0.13,0.07,0.2,0,0,0.13,0,0.2,0,0,0.07,0.2,0,0.07,0,0.07,0.2,0.07,0,0,0.07,0,0.2,0,0.07,0.07,0.13,0.13,0.07,0.07,0,0,0,0,0.07,0,0,0.07,0,0.07,0,0,0,0.13,0,0,0.13,0,0.07,0.07,0,0,0.07,0,0.13,0,0,0.2,0.07,0,0,0,0,0,0.07,0,0.07,0.07,0,0.07,0,0,0,0,0.07,0.07,0,0,0,0.07,0.13,0.07,0.07,0,0,0,0.07,0,0,0,0,0.07,0.2,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,0.07,0,0.13,0.07,0.33,0,0,0,0.07,0,0,0.07,0.07,0.07,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,
